----------------------------------------------------------------------------------Search Criteria: Text Search: multiethnic (and);Search in: Projects 		AdminIC: All; Fiscal Year: All Fiscal Years----------------------------------------------------------------------------------Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects),
"MULTIETHNIC DRUG ABUSE PREVENTION AMONG NEW YORK YOUTH",NIDA,"2749071",5P50DA007656-07,5,P50,DA,007656,07,,,"1871751","BOTVIN, GILBERT J",Not Applicable,"WEILL MEDICAL COLLEGE OF CORNELL UNIV", ,1998,1740290,
"MULTIETHNIC DRUG ABUSE PREVENTION AMONG NEW YORK YOUTH",NIDA,"2013115",2P50DA007656-06,2,P50,DA,007656,06,,,"1871751","BOTVIN, GILBERT J",Not Applicable,"WEILL MEDICAL COLLEGE OF CORNELL UNIV", ,1997,1751071,
"MULTIETHNIC DRUG ABUSE PREVENTION AMONG NEW YORK YOUTH",NIDA,"2120144",5P50DA007656-05,5,P50,DA,007656,05,,,"1871751","BOTVIN, GILBERT J",Not Applicable,"WEILL MEDICAL COLLEGE OF CORNELL UNIV", ,1995,1446635,
"MULTIETHNIC DRUG ABUSE PREVENTION AMONG NEW YORK YOUTH",NIDA,"2120141",5P50DA007656-04,5,P50,DA,007656,04,,,"1871751","BOTVIN, GILBERT J",Not Applicable,"WEILL MEDICAL COLLEGE OF CORNELL UNIV", ,1994,1243308,
"ETIOLOGY OF BREAST DEVELOPMENT IN THE BCERC NETWORK: ROLE OF SOCIOECONOMIC STATUS",NCI,"7941745",5R03CA143936-02,5,R03,CA,143936,02,,,"9623464","BRAITHWAITE, DEJANA K",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2010,62310,
"ETIOLOGY OF BREAST DEVELOPMENT IN THE BCERC NETWORK: ROLE OF SOCIOECONOMIC STATUS",NCI,"7788652",1R03CA143936-01,1,R03,CA,143936,01,,,"9623464","BRAITHWAITE, DEJANA K",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2009,62276,
"THE EFFECT OF AGE ON NEUROMORPHOLOGY AND ITS COGNITIVE CONSEQUENCES",NIA,"8067784",5K23AG029949-05,5,K23,AG,029949,05,,,"7891222","BRICKMAN, ADAM M",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2011,151641,
"THE EFFECT OF AGE ON NEUROMORPHOLOGY AND ITS COGNITIVE CONSEQUENCES",NIA,"7807912",5K23AG029949-04,5,K23,AG,029949,04,,,"7891222","BRICKMAN, ADAM M",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2010,150242,
"THE EFFECT OF AGE ON NEUROMORPHOLOGY AND ITS COGNITIVE CONSEQUENCES",NIA,"7617224",5K23AG029949-03,5,K23,AG,029949,03,,,"7891222","BRICKMAN, ADAM M",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2009,155952,
"THE EFFECT OF AGE ON NEUROMORPHOLOGY AND ITS COGNITIVE CONSEQUENCES",NIA,"7420935",5K23AG029949-02,5,K23,AG,029949,02,,,"7891222","BRICKMAN, ADAM M",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2008,155969,
"THE EFFECT OF AGE ON NEUROMORPHOLOGY AND ITS COGNITIVE CONSEQUENCES",NIA,"7246957",1K23AG029949-01,1,K23,AG,029949,01,,,"7891222","BRICKMAN, ADAM M",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2007,156266,
"ADOLESCENT MEDICINE HIV/AIDS RESEARCH NETWORK",NICHD,"2206128",3U01HD032858-01S1,3,U01,HD,032858,01,S1,,"1963544","BROMAN, MARYLYN E",Not Applicable,"UNIVERSITY OF MIAMI SCHOOL OF MEDICINE", ,1995,82188,
"ADOLESCENT MEDICINE HIV/AIDS RESEARCH NETWORK",NICHD,"2206127",1U01HD032858-01,1,U01,HD,032858,01,,,"1963544","BROMAN, MARYLYN E",Not Applicable,"UNIVERSITY OF MIAMI SCHOOL OF MEDICINE", ,1994,254920,
"MENOPAUSAL TRANSITION; MENTAL HEALTH AND ETHNICITY",NIMH,"6186253",5R01MH059689-02,5,R01,MH,059689,02,,,"1909950","BROMBERGER, JOYCE T",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2000,96593,
"MENOPAUSAL TRANSITION; MENTAL HEALTH AND ETHNICITY",NIMH,"2828716",1R01MH059689-01,1,R01,MH,059689,01,,,"1909950","BROMBERGER, JOYCE T",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,1999,187092,
"VOLCANIC EMISSIONS AND AIRWAY FUNCTION; INFLAMMATION; HEART RHYTHM (AIR)",NCEH,"7488026",3R01EH000111-02S1,3,R01,EH,000111,02,S1,,"8377452","BROOKS, BARBARA ANN",Not Applicable,"HAWAII STATE DEPARTMENT OF HEALTH", ,2007,77703,
"VOLCANIC EMISSIONS AND AIRWAY FUNCTION; INFLAMMATION; HEART RHYTHM (AIR)",NCEH,"7094847",1R01EH000111-01,1,R01,EH,000111,01,,,"8377452","BROOKS, BARBARA ANN",Not Applicable,"HAWAII STATE DEPARTMENT OF HEALTH", ,2005,76847,
"MENOPAUSE; SYMPTOMS; BLOOD PRESSURE; AND HEALTH RISK IN HAWAII'S POPULATION",NIGMS,"7459014",5S06GM008073-36,5,S06,GM,008073,36,,0026,"1887906","BROWN, DANIEL E",Not Applicable,"UNIVERSITY OF HAWAII AT HILO", ,2007,,211466
"MENOPAUSE; SYMPTOMS; BLOOD PRESSURE; AND HEALTH RISK",NIGMS,"7285935",5S06GM008073-35,5,S06,GM,008073,35,,0026,"1887906","BROWN, DANIEL E",Not Applicable,"UNIVERSITY OF HAWAII AT HILO", ,2006,,165973
"MENOPAUSE; SYMPTOMS; BLOOD PRESSURE; AND HEALTH RISK",NIGMS,"7119048",5S06GM008073-34,5,S06,GM,008073,34,,0026,"1887906","BROWN, DANIEL E",Not Applicable,"UNIVERSITY OF HAWAII AT HILO", ,2005,,161801
"MENOPAUSE; SYMPTOMS; BLOOD PRESSURE; AND HEALTH RISK",NIGMS,"6821130",2S06GM008073-33,2,S06,GM,008073,33,,0026,"1887906","BROWN, DANIEL E",Not Applicable,"UNIVERSITY OF HAWAII AT HILO", ,2004,,199377
"VENTRICULAR SIZE AND VALVE CALCIFICATION MEASURES BY CT",NHLBI,"7895023",5R01HL071739-06,5,R01,HL,071739,06,,,"6197477","BUDOFF, MATTHEW J",Not Applicable,"LA BIOMED RES INST/ HARBOR UCLA MED CTR",YES,2010,519887,
"VENTRICULAR SIZE AND VALVE CALCIFICATION MEASURES BY CT",NHLBI,"7649993",2R01HL071739-05A2,2,R01,HL,071739,05,A2,,"6197477","BUDOFF, MATTHEW J",Not Applicable,"LA BIOMED RES INST/ HARBOR UCLA MED CTR",YES,2009,531528,
"VENTRICULAR SIZE AND VALUE CALCIFICATION MEASURES BY CT",NHLBI,"7090811",5R01HL071739-04,5,R01,HL,071739,04,,,"6197477","BUDOFF, MATTHEW J",Not Applicable,"LA BIOMED RES INST/ HARBOR UCLA MED CTR", ,2006,234465,
"VENTRICULAR SIZE AND VALUE CALCIFICATION MEASURES BY CT",NHLBI,"7090395",5R01HL071739-03,5,R01,HL,071739,03,,,"6197477","BUDOFF, MATTHEW J",Not Applicable,"LA BIOMED RES INST/ HARBOR UCLA MED CTR", ,2005,238290,
"VENTRICULAR SIZE AND VALUE CALCIFICATION MEASURES BY CT",NHLBI,"6784701",5R01HL071739-02,5,R01,HL,071739,02,,,"6197477","BUDOFF, MATTHEW J",Not Applicable,"LA BIOMED RES INST/ HARBOR UCLA MED CTR", ,2004,236506,
"VENTRICULAR SIZE AND VALUE CALCIFICATION MEASURES BY CT",NHLBI,"6558118",1R01HL071739-01,1,R01,HL,071739,01,,,"6197477","BUDOFF, MATTHEW J",Not Applicable,"LA BIOMED RES INST/ HARBOR UCLA MED CTR", ,2003,234709,
"HEALTH BEHAVIORS OF MULTI-ETHNIC HISPANIC ELDERLY",NIA,"6098553",3P20AG012042-03S1,3,P20,AG,012042,03,S1,0004,"6139985","CALVES, NOEL ",Not Applicable,"UNIVERSITY OF ILLINOIS AT CHICAGO", ,1996,,,,,
"HEALTH BEHAVIORS OF MULTI-ETHNIC HISPANIC ELDERLY",NIA,"3746372",5P20AG012042-02,5,P20,AG,012042,02,,0004,"3364175","CALVES, NOEL ",Not Applicable,"UNIVERSITY OF ILLINOIS AT CHICAGO", ,1994,,,,,
"CANCER EPIDEMIOLOGY",NCI,"8896656",5P30CA071789-16,5,P30,CA,071789,16,,6053,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2015,,11939
"CANCER PREVENTION AND CONTROL",NCI,"8896658",5P30CA071789-16,5,P30,CA,071789,16,,6054,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2015,,9966
"GENOMICS SHARED RESOURCE",NCI,"8896660",5P30CA071789-16,5,P30,CA,071789,16,,6057,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2015,,44695
"NUTRITION SUPPORT SHARED RESOURCE",NCI,"8896662",5P30CA071789-16,5,P30,CA,071789,16,,6059,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2015,,55727
"CANCER EPIDEMIOLOGY",NCI,"8724345",5P30CA071789-15,5,P30,CA,071789,15,,6053,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2014,,11939
"CANCER PREVENTION AND CONTROL",NCI,"8724347",5P30CA071789-15,5,P30,CA,071789,15,,6054,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2014,,9966
"GENOMICS SHARED RESOURCE",NCI,"8724349",5P30CA071789-15,5,P30,CA,071789,15,,6057,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2014,,44694
"NUTRITION SUPPORT SHARED RESOURCE",NCI,"8724351",5P30CA071789-15,5,P30,CA,071789,15,,6059,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2014,,55727
"CANCER EPIDEMIOLOGY",NCI,"8736120",3P30CA071789-14S3,3,P30,CA,071789,14,S3,6053,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,5883
"CANCER PREVENTION AND CONTROL",NCI,"8736122",3P30CA071789-14S3,3,P30,CA,071789,14,S3,6054,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,5883
"GENOMICS SHARED RESOURCE",NCI,"8736124",3P30CA071789-14S3,3,P30,CA,071789,14,S3,6057,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,5883
"NUTRITION SUPPORT SHARED RESOURCE",NCI,"8736126",3P30CA071789-14S3,3,P30,CA,071789,14,S3,6059,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,5883
"CANCER EPIDEMIOLOGY",NCI,"8724363",3P30CA071789-14S2,3,P30,CA,071789,14,S2,6053,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,4215
"CANCER PREVENTION AND CONTROL",NCI,"8724367",3P30CA071789-14S2,3,P30,CA,071789,14,S2,6054,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,4215
"GENOMICS SHARED RESOURCE",NCI,"8724371",3P30CA071789-14S2,3,P30,CA,071789,14,S2,6057,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,4215
"NUTRITION SUPPORT SHARED RESOURCE",NCI,"8724375",3P30CA071789-14S2,3,P30,CA,071789,14,S2,6059,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,4214
"CANCER EPIDEMIOLOGY",NCI,"8724362",3P30CA071789-14S1,3,P30,CA,071789,14,S1,6053,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,6662
"CANCER PREVENTION AND CONTROL",NCI,"8724366",3P30CA071789-14S1,3,P30,CA,071789,14,S1,6054,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,6662
"GENOMICS SHARED RESOURCE",NCI,"8724370",3P30CA071789-14S1,3,P30,CA,071789,14,S1,6057,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,6662
"NUTRITION SUPPORT SHARED RESOURCE",NCI,"8724374",3P30CA071789-14S1,3,P30,CA,071789,14,S1,6059,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,6662
"CANCER EPIDEMIOLOGY",NCI,"8565936",5P30CA071789-14,5,P30,CA,071789,14,,6053,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,9328
"CANCER PREVENTION AND CONTROL",NCI,"8565939",5P30CA071789-14,5,P30,CA,071789,14,,6054,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,7787
"GENOMICS SHARED RESOURCE",NCI,"8565941",5P30CA071789-14,5,P30,CA,071789,14,,6057,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,34922
"NUTRITION SUPPORT SHARED RESOURCE",NCI,"8565943",5P30CA071789-14,5,P30,CA,071789,14,,6059,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2013,,43543
"CANCER EPIDEMIOLOGY",NCI,"8369386",2P30CA071789-13,2,P30,CA,071789,13,,6053,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2012,,10007
"CANCER PREVENTION AND CONTROL",NCI,"8369387",2P30CA071789-13,2,P30,CA,071789,13,,6054,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2012,,8354
"GENOMICS SHARED RESOURCE",NCI,"8369395",2P30CA071789-13,2,P30,CA,071789,13,,6057,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2012,,37470
"NUTRITION SUPPORT SHARED RESOURCE",NCI,"8369397",2P30CA071789-13,2,P30,CA,071789,13,,6059,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2012,,46719
"CANCER RESEARCH CENTER OF HAWAII",NCI,"8138676",3P30CA071789-12S9,3,P30,CA,071789,12,S9,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2011,720185,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"8138237",3P30CA071789-12S8,3,P30,CA,071789,12,S8,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2010,1540105,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7941365",3P30CA071789-12S7,3,P30,CA,071789,12,S7,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA",YES,2009,1299007,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7936003",3P30CA071789-12S6,3,P30,CA,071789,12,S6,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA",YES,2009,1313830,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7920505",3P30CA071789-12S5,3,P30,CA,071789,12,S5,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2009,72253,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7917760",3P30CA071789-12S4,3,P30,CA,071789,12,S4,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2009,101677,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7839649",3P30CA071789-12S3,3,P30,CA,071789,12,S3,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2009,1440370,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7683678",3P30CA071789-12S2,3,P30,CA,071789,12,S2,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2008,74526,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7678804",3P30CA071789-12S1,3,P30,CA,071789,12,S1,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2008,103800,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7454463",5P30CA071789-12,5,P30,CA,071789,12,,,"1869066","CARBONE, MICHELE ",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2008,1440371,
"PTSD TREATMENT AND ASSESSMENT IN NURSING AND PSYCHOLOGY",NINR,"2257024",5R01NR002855-03,5,R01,NR,002855,03,,,"1960016","CARLSON, JOHN G",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,1993,156762,
"PTSD TREATMENT AND ASSESSMENT IN NURSING AND PSYCHOLOGY",NINR,"3392564",5R01NR002855-02,5,R01,NR,002855,02,,,"1960016","CARLSON, JOHN G",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,1992,151005,
"EFFECTS OF GENETIC POLYMORPHISM IN MHC; KIR; AND RELATED LOCI ON HUMAN DISEASE",NCI,"8349164",1ZIABC010791-05,1,ZIA,CA,010791,05,,,"9414396","CARRINGTON, MARY N.",Not Applicable,"DIVISION OF BASIC SCIENCES - NCI", ,2011,1003946,
"HIP STRENGTH ACROSS THE MENOPAUSAL TRANSITION",NIA,"8075025",5R01AG026463-05,5,R01,AG,026463,05,,,"2206856","CAULEY, JANE ANN",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2011,335502,
"HIP STRENGTH ACROSS THE MENOPAUSAL TRANSITION",NIA,"7848113",5R01AG026463-04,5,R01,AG,026463,04,,,"2206856","CAULEY, JANE ANN",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2010,423628,
"HIP STRENGTH ACROSS THE MENOPAUSAL TRANSITION",NIA,"7624300",5R01AG026463-03,5,R01,AG,026463,03,,,"2206856","CAULEY, JANE ANN",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2009,427582,
"HIP STRENGTH ACROSS THE MENOPAUSAL TRANSITION",NIA,"7433242",5R01AG026463-02,5,R01,AG,026463,02,,,"2206856","CAULEY, JANE ANN",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2008,463888,
"HIP STRENGTH ACROSS THE MENOPAUSAL TRANSITION",NIA,"7265571",1R01AG026463-01A2,1,R01,AG,026463,01,A2,,"2206856","CAULEY, JANE ANN",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2007,520034,
"EFFECT OF CIRCADIAN GENE VARIANTS ON SLEEP; OBESITY; AND METABOLIC PHENOTYPES",NHLBI,"8680366",7K01HL115458-03,7,K01,HL,115458,03,,,"3160958","CHANG, ANNE-MARIE ",Not Applicable,"PENNSYLVANIA STATE UNIVERSITY-UNIV PARK", ,2014,135813,
"EFFECT OF CIRCADIAN GENE VARIANTS ON SLEEP; OBESITY; AND METABOLIC PHENOTYPES",NHLBI,"8515521",5K01HL115458-02,5,K01,HL,115458,02,,,"3160958","CHANG, ANNE-MARIE ",Not Applicable,"BRIGHAM AND WOMEN'S HOSPITAL", ,2013,136175,
"EFFECT OF CIRCADIAN GENE VARIANTS ON SLEEP; OBESITY; AND METABOLIC PHENOTYPES",NHLBI,"8367980",1K01HL115458-01,1,K01,HL,115458,01,,,"3160958","CHANG, ANNE-MARIE ",Not Applicable,"BRIGHAM AND WOMEN'S HOSPITAL", ,2012,135786,
"COLORECTAL DISEASE PREVENTION IN MULTIETHNIC POPULATION",NCI,"6513101",5K07CA075062-06,5,K07,CA,075062,06,,,"1860318","CHAO, ANN ",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,2002,90720,
"COLORECTAL DISEASE PREVENTION IN MULTIETHNIC POPULATION",NCI,"6376470",5K07CA075062-05,5,K07,CA,075062,05,,,"1860318","CHAO, ANN ",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,2001,90720,
"COLORECTAL DISEASE PREVENTION IN MULTIETHNIC POPULATION",NCI,"6173287",5K07CA075062-04,5,K07,CA,075062,04,,,"1860318","CHAO, ANN ",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,2000,90720,
"COLORECTAL DISEASE PREVENTION IN MULTIETHNIC POPULATION",NCI,"2896078",5K07CA075062-03,5,K07,CA,075062,03,,,"1860318","CHAO, ANN ",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,1999,90720,
"COLORECTAL DISEASE PREVENTION IN MULTIETHNIC POPULATION",NCI,"6022068",7K07CA075062-02,7,K07,CA,075062,02,,,"1860318","CHAO, ANN ",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,1998,60396,
"COLORECTAL DISEASE PREVENTION IN MULTIETHNIC POPULATION",NCI,"2619615",1K07CA075062-01A1,1,K07,CA,075062,01,A1,,"1860318","CHAO, ANN ",Not Applicable,"UNIVERSITY OF NEW MEXICO", ,1998,28164,
"WOMEN'S USE OF ALTERNATIVE MEDICINE: A MULTIETHNIC STUDY",NCCAM,"6737536",5F31AT001401-02,5,F31,AT,001401,02,,,"7076783","CHAO, MARIA T",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2004,32171,
"WOMEN'S USE OF ALTERNATIVE MEDICINE: A MULTIETHNIC STUDY",NCCAM,"6584940",1F31AT001401-01,1,F31,AT,001401,01,,,"7076783","CHAO, MARIA T",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2003,29805,
"ANEMIA  AND ITS RELATIONSHIP WITH SARCOPENIA; PHYSICAL FUNCTION; AND MORTALITY",NIA,"7570020",5R01AG029133-03,5,R01,AG,029133,03,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2009,179270,
"ANEMIA  AND ITS RELATIONSHIP WITH SARCOPENIA; PHYSICAL FUNCTION; AND MORTALITY",NIA,"7417813",5R01AG029133-02,5,R01,AG,029133,02,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2008,178457,
"ANEMIA  AND ITS RELATIONSHIP WITH SARCOPENIA; PHYSICAL FUNCTION; AND MORTALITY",NIA,"7172487",1R01AG029133-01,1,R01,AG,029133,01,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2007,235084,
"LONGITUDINAL CHANGES IN HIP GEOMETRY AND SKELETAL MUSCLE",NIAMS,"7473238",5R01AR049411-06,5,R01,AR,049411,06,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2008,310304,
"LONGITUDINAL CHANGES IN HIP GEOMETRY AND SKELETAL MUSCLE",NIAMS,"7247903",5R01AR049411-05,5,R01,AR,049411,05,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2007,1,
"LONGITUDINAL CHANGES IN HIP GEOMETRY AND SKELETAL MUSCLE",NIAMS,"7321579",3R01AR049411-04S1,3,R01,AR,049411,04,S1,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2007,53412,
"LONGITUDINAL CHANGES IN HIP GEOMETRY AND SKELETAL MUSCLE",NIAMS,"7091513",5R01AR049411-04,5,R01,AR,049411,04,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2006,349802,
"LONGITUDINAL CHANGES IN HIP GEOMETRY AND SKELETAL MUSCLE",NIAMS,"6915171",5R01AR049411-03,5,R01,AR,049411,03,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2005,375644,
"LONGITUDINAL CHANGES IN HIP GEOMETRY AND SKELETAL MUSCLE",NIAMS,"6792210",5R01AR049411-02,5,R01,AR,049411,02,,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2004,440061,
"LONGITUDINAL CHANGES IN HIP GEOMETRY AND SKELETAL MUSCLE",NIAMS,"6679355",1R01AR049411-01A1,1,R01,AR,049411,01,A1,,"1868210","CHEN, ZHAO ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2003,437800,
"CHARACTERIZING MITOCHONDRIAL DNA SUSCEPTIBILITY TO BREAST; COLORECTAL; AND PROSTA",NCI,"8138476",5R01CA140636-03,5,R01,CA,140636,03,,,"9602052","CHENG, IONA C",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2011,467992,
"CHARACTERIZING MITOCHONDRIAL DNA SUSCEPTIBILITY TO BREAST; COLORECTAL; AND PROSTA",NCI,"7942054",5R01CA140636-02,5,R01,CA,140636,02,,,"9602052","CHENG, IONA C",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2010,464757,
"CHARACTERIZING MITOCHONDRIAL DNA SUSCEPTIBILITY TO BREAST; COLORECTAL; AND PROSTA",NCI,"7792033",1R01CA140636-01A1,1,R01,CA,140636,01,A1,,"9602052","CHENG, IONA C",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2009,469960,
"NEIGHBORHOOD OBESOGENIC ENVIRONMENT IN RELATION TO OBESITY-RELATED BIOMARKERS IN THE MULTIETHNIC COHORT",NCI,"9036654",3R01CA154644-05S1,3,R01,CA,154644,05,S1,,"9602052","CHENG, IONA C",Not Applicable,"CANCER PREVENTION INSTIT OF CALIFORNIA", ,2015,38297,
"OBESOGENIC ENVIRONMENT: IMPACT ON BREAST; COLORECTAL; AND PROSTATE CANCER RISK",NCI,"8727478",5R01CA154644-05,5,R01,CA,154644,05,,,"9602052","CHENG, IONA C",Not Applicable,"CANCER PREVENTION INSTIT OF CALIFORNIA", ,2014,334144,
"OBESOGENIC ENVIRONMENT: IMPACT ON BREAST; COLORECTAL; AND PROSTATE CANCER RISK",NCI,"8542507",5R01CA154644-04,5,R01,CA,154644,04,,,"9602052","CHENG, IONA C",Not Applicable,"CANCER PREVENTION INSTIT OF CALIFORNIA", ,2013,338321,
"OBESOGENIC ENVIRONMENT: IMPACT ON BREAST; COLORECTAL; AND PROSTATE CANCER RISK",NCI,"8327175",5R01CA154644-02,5,R01,CA,154644,02,,,"9602052","CHENG, IONA C",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2012,1,
"OBESOGENIC ENVIRONMENT: IMPACT ON BREAST; COLORECTAL; AND PROSTATE CANCER RISK",NCI,"8021756",1R01CA154644-01,1,R01,CA,154644,01,,,"9602052","CHENG, IONA C",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2011,344827,
"ASSOCIATION OF GENOMIC PREDICTORS OF BODY FAT AMOUNT AND DISTRIBUTION AND OF TTI",NCI,"8918530",5P01CA168530-04,5,P01,CA,168530,04,,6281,"9602052","CHENG, IONA C",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2015,,588150
